text,label
"PM Awas Yojana: House allotment confirmed for you. Pay Rs 7,500 registration fee at awas-update-kyc.info to secure your allotment before deadline.",fraud
"IndusInd Bank: International txn approved. Rs 10,000 at Amazon USA. If unrecognized, call 1860-267-7777 immediately.",not_fraud
"MCGM: Water bill for Flat 4B, Building XYZ Rs 35,000 for Feb. Due: 20-Mar. Pay at mcgm.gov.in or MCGM app.",not_fraud
"EPF withdrawal of Rs 9,500 rejected due to Aadhaar mismatch. Correct at epf-helpdesk-bank.tk or lose your claim permanently.",fraud
"Ponzi alert: Join investment club. Week 1: invest Rs 1,199. Week 2: receive Rs 18,000. Expand network, unlimited income. Telegram: @invest2025india",fraud
"Bank of Baroda Security Team: Unauthorized withdrawal of Rs 30,000 attempted. Our agent will call. Please share OTP to block this transaction now.",fraud
"Blinkit: Your order of milk, eggs, and bread delivered. Delivery time: 7 minutes. Next order: Rs 349 off.",not_fraud
"NPS: Your pension contribution for March Rs 299 received. Current corpus: Rs 42,000. Fund: Tier-1 Equity.",not_fraud
"BookMyShow: Your booking for Pushpa 2 at PVR Orion Mall (21-Mar, 6:45 PM) is confirmed. Booking ID: BMS-567890.",not_fraud
"Axis Bank: NEFT of Rs 3,200 to Rahul Kumar (SBI XX2345) successful on 12-Mar. Ref: AX-NEFT-20250312-78234.",not_fraud
"Your CIBIL score has dropped to 492 due to incorrect entry. Pay Rs 7,500 to fix it at cibil-fix-official-claim.xyz. Loan approval depends on this.",fraud
HDFC Bank Security Team: Unauthorized withdrawal of Rs 299 attempted. Our agent will call. Please share OTP to block this transaction now.,fraud
"Canara Bank: Cheque 004521 Rs 35,000 cleared on 14-Mar. Your a/c XX3421 credited. Bal: Rs 1,00,000.",not_fraud
EPF withdrawal of Rs 799 rejected due to Aadhaar mismatch. Correct at epf-kyc-check.tk or lose your claim permanently.,fraud
SEBI: Your DEMAT account KYC is verified. Account No: 1234567890. You can now trade in all segments.,not_fraud
"732891 is your OTP for UPI txn of Rs 10,000 at Amazon.in. Valid 5 mins. SBI never asks for OTP on call.",not_fraud
"Union Bank Salary credit: Rs 50,000 received on 01-Mar from EMPLOYER PAYROLL SERVICES. Txn: SBI-NEFT-789234.",not_fraud
"Airtel: Data balance 2.4GB remaining. Validity: 10 more days. Recharge with Rs 8,500 to get 2GB/day for 28 days.",not_fraud
"PM Awas Yojana: House allotment confirmed for you. Pay Rs 12,500 registration fee at awas-helpdesk-bank.tk to secure your allotment before deadline.",fraud
"IndusInd Bank: International txn approved. Rs 50,000 at Amazon USA. If unrecognized, call 1860-267-7777 immediately.",not_fraud
"ICICI Bank: Credit card payment Rs 18,000 received. Stmt balance: Rs 1,499. Due: 20-Mar. Pay at iMobile or NetBanking.",not_fraud
"EPF withdrawal of Rs 30,000 rejected due to Aadhaar mismatch. Correct at epf-update-kyc.info or lose your claim permanently.",fraud
"Axis Bank Security Team: Unauthorized withdrawal of Rs 50,000 attempted. Our agent will call. Please share OTP to block this transaction now.",fraud
"School ne message kiya. Fee last date 31-Mar hai. Rs 1,00,000. Online pay karo app se.",not_fraud
"Arre yaar, YouTube ka naya scheme hai. Videos like karo, Rs 9,500 daily milega. Rs 2,999 join fee hai bas. Whatsapp karo: 9876543210 abhi.",fraud
PNB Security Team: Unauthorized withdrawal of Rs 699 attempted. Our agent will call. Please share OTP to block this transaction now.,fraud
"Union Bank: ATM withdrawal Rs 8,500 on 13-Mar 4:32PM at Federal Bank ATM Chennai. Bal: Rs 1,00,000. Card ending: 8821.",not_fraud
"Axis Bank: NEFT of Rs 5,000 to Rahul Kumar (Federal Bank XX2345) successful on 12-Mar. Ref: AX-NEFT-20250312-78234.",not_fraud
"Your SBI home loan EMI Rs 35,000 auto-debited on 5th March. Outstanding principal: Rs 50,000. Next EMI: 5-Apr.",not_fraud
"Your LIC policy bonus of Rs 6,500 has matured. To receive, pay Rs 799 stamp duty at lic-maturity-official-claim.xyz. Offer expires in 48 hours.",fraud
"BESCOM: Bill for Mar-2025 Rs 1,200. Consumer ID: 12345678. Due: 25-Mar. Pay at bescom.energy.kar.nic.in or app.",not_fraud
"Dear candidate, your resume was shortlisted for MNC job in Gurgaon. Salary: Rs 5,00,000. Pay Rs 499 interview scheduling fee to confirm: 741831970.",fraud
"Canara Bank Security Team: Unauthorized withdrawal of Rs 5,00,000 attempted. Our agent will call. Please share OTP to block this transaction now.",fraud
"Axis Bank Salary credit: Rs 65,000 received on 01-Mar from EMPLOYER PAYROLL SERVICES. Txn: SBI-NEFT-789234.",not_fraud
"Bank of Baroda Security Team: Unauthorized withdrawal of Rs 35,000 attempted. Our agent will call. Please share OTP to block this transaction now.",fraud
"Mere paas tumhara video hai. Agar paisa nahi diya toh sab logo ko bhejunga. Rs 45,000 bhejo is UPI pe: blackmail@paytm. Aaj raat tak.",fraud
"Axis Bank: NEFT of Rs 35,000 to Rahul Kumar (ICICI Bank XX2345) successful on 12-Mar. Ref: AX-NEFT-20250312-78234.",not_fraud
"Your ICICI Bank home loan EMI Rs 25,000 auto-debited on 5th March. Outstanding principal: Rs 18,000. Next EMI: 5-Apr.",not_fraud
"Arre yaar, YouTube ka naya scheme hai. Videos like karo, Rs 35,000 daily milega. Rs 399 join fee hai bas. Whatsapp karo: 9876543210 abhi.",fraud
"Axis Bank: NEFT of Rs 18,000 to Rahul Kumar (Axis Bank XX2345) successful on 12-Mar. Ref: AX-NEFT-20250312-78234.",not_fraud
"BESCOM Final Notice: Meter replacement mandatory under new govt scheme. Pay Rs 7,500 at bescom-meter.ml or supply disconnected from Sunday.",fraud
"EPF withdrawal of Rs 25,000 rejected due to Aadhaar mismatch. Correct at epf-prize-claim.tk or lose your claim permanently.",fraud
"Dear Taxpayer, You have outstanding penalty of Rs 8,200. Pay immediately to avoid property seizure. Visit incometax-verify-now.xyz or call 8899001122.",fraud
"Canara Bank Security Team: Unauthorized withdrawal of Rs 6,500 attempted. Our agent will call. Please share OTP to block this transaction now.",fraud
"Axis Bank: NEFT of Rs 4,500 to Rahul Kumar (Union Bank XX2345) successful on 12-Mar. Ref: AX-NEFT-20250312-78234.",not_fraud
"Bhai sun, aapka account band hone wala hai. Abhi 9988001122 pe call karo aur OTP share karo. SBI wale bol rahe hain 24 ghante mein band ho jayega.",fraud
"Your Amazon Pay wallet has been hacked. Our fraud team is on call. Share the OTP we sent to restore your wallet balance of Rs 12,500.",fraud
"EPF withdrawal of Rs 3,999 rejected due to Aadhaar mismatch. Correct at epf-update-kyc.info or lose your claim permanently.",fraud
"Mere paas tumhara video hai. Agar paisa nahi diya toh sab logo ko bhejunga. Rs 8,200 bhejo is UPI pe: blackmail@paytm. Aaj raat tak.",fraud
"732891 is your OTP for UPI txn of Rs 4,500 at Amazon.in. Valid 5 mins. Axis Bank never asks for OTP on call.",not_fraud
"EPF withdrawal of Rs 5,00,000 rejected due to Aadhaar mismatch. Correct at epf-scheme-india.ml or lose your claim permanently.",fraud
"Bank of Baroda Security Team: Unauthorized withdrawal of Rs 1,00,000 attempted. Our agent will call. Please share OTP to block this transaction now.",fraud
"Chit fund scheme: Rs 4,999/month for 20 months. Get Rs 1,50,000 lump sum in 10th month. NBFC registered. 100% safe. Register: chitfund-safe.xyz",fraud
"Federal Bank Salary credit: Rs 15,000 received on 01-Mar from EMPLOYER PAYROLL SERVICES. Txn: SBI-NEFT-789234.",not_fraud
"EPF withdrawal of Rs 2,999 rejected due to Aadhaar mismatch. Correct at epf-helpdesk-bank.tk or lose your claim permanently.",fraud
"You have clicked illegal adult content links. Our monitoring software has evidence. Pay Rs 1,50,000 to cyber-settlement.xyz or legal action begins.",fraud
"Bhai sun, aapka account band hone wala hai. Abhi 848015764 pe call karo aur OTP share karo. SBI wale bol rahe hain 24 ghante mein band ho jayega.",fraud
Your OTP for ICICI Bank NetBanking login is 847291. Valid 10 mins. Do NOT share. HDFC will NEVER call asking for OTP.,not_fraud
"Kidney/organ donation: Patient needs urgent kidney. We pay Rs 24,999. All medical expenses covered. Blood group O+. Call: 939990608.",fraud
"Axis Bank Security Team: Unauthorized withdrawal of Rs 3,999 attempted. Our agent will call. Please share OTP to block this transaction now.",fraud
"EPF withdrawal of Rs 24,999 rejected due to Aadhaar mismatch. Correct at epf-secure-update.ml or lose your claim permanently.",fraud
"YouTube job: Like, subscribe, and comment on videos. Earn Rs 35,000-500 per task. Daily withdrawal to Paytm. Registration: Rs 999. Join: 9988776655.",fraud
UIDAI: Your Aadhaar biometric lock has failed. Fraudulent activity detected. Call 774745328 immediately to re-lock before misuse.,fraud
"Dear candidate, your resume was shortlisted for MNC job in Gurgaon. Salary: Rs 399. Pay Rs 799 interview scheduling fee to confirm: 757655194.",fraud
"IndusInd Bank Security Team: Unauthorized withdrawal of Rs 18,000 attempted. Our agent will call. Please share OTP to block this transaction now.",fraud
"Bank of Baroda: Credit card bill Rs 35,000 due 20-Mar. Min due: Rs 1,499. Pay via NetBanking, app, or nearest branch.",not_fraud
"Coin collection scam: We have 5 rare British India coins worth Rs 30,000 lakh. Urgent sale for Rs 50,000. Contact: 917135241 for photos.",fraud
"Union Bank: ATM withdrawal Rs 3,200 on 13-Mar 4:32PM at Axis Bank ATM Chennai. Bal: Rs 50,000. Card ending: 8821.",not_fraud
"Gas connection safety audit: Pay Rs 1,999 inspection fee to certified technician to avoid connection termination. Call: 8899001122 to schedule.",fraud
"Atal Pension Yojana: Unclaimed pension of Rs 5,00,000 in your name expires today. Claim at apy-claim.net with your Aadhaar and bank account.",fraud
"EPF withdrawal of Rs 24,999 rejected due to Aadhaar mismatch. Correct at epf-account-secure.net or lose your claim permanently.",fraud
"EPF withdrawal of Rs 1,999 rejected due to Aadhaar mismatch. Correct at epf-update-kyc.info or lose your claim permanently.",fraud
"Mutual fund scheme: 36% annual returns guaranteed. AMFI registered. Invest Rs 499 and get Rs 8,200 in 12 months. Zero risk. Call: 8877665544.",fraud
"PM SVANidhi loan of Rs 199 pre-approved for you. Zero collateral. Pay Rs 1,199 processing fee at refund-portal.net to disburse loan to your account.",fraud
"Kidney/organ donation: Patient needs urgent kidney. We pay Rs 50,000. All medical expenses covered. Blood group O+. Call: 8877665544.",fraud
"YouTube job: Like, subscribe, and comment on videos. Earn Rs 1,50,000-500 per task. Daily withdrawal to Paytm. Registration: Rs 3,999. Join: 9988776655.",fraud
"Star Health: Claim No. SH-2025-78234 for hospitalization Rs 42,000 approved. Amount credited to registered bank in 5 days.",not_fraud
"Covid relief fund: Rs 35,000 approved for your family under Central Relief Package. Register at covid-relief-account-secure.net with Aadhaar to receive.",fraud
"EPF withdrawal of Rs 50,000 rejected due to Aadhaar mismatch. Correct at epf-secure-update.ml or lose your claim permanently.",fraud
BESCOM: Bill for Mar-2025 Rs 299. Consumer ID: 12345678. Due: 25-Mar. Pay at bescom.energy.kar.nic.in or app.,not_fraud
"Your ICICI home loan EMI Rs 42,000 auto-debited on 5th March. Outstanding principal: Rs 1,00,000. Next EMI: 5-Apr.",not_fraud
"MLM plan: Pay Rs 10,000 joining fee. Add 3 members and earn Rs 3,999 per referral. Tier 2 earnings unlimited. Join our WhatsApp group: +91-9876543210.",fraud
"MSEDCL: Electricity bill unpaid for 3 months. Total due: Rs 2,499. Your connection will be cut tonight at 8 PM. Pay at msedcl-customer-care.xyz immediately.",fraud
"PM Awas Yojana: House allotment confirmed for you. Pay Rs 50,000 registration fee at awas-official-claim.xyz to secure your allotment before deadline.",fraud
"Amazon: Your return for order #402-1234567 (Sandisk 128GB) picked up. Refund Rs 3,200 within 3-5 business days.",not_fraud
"Bhai sun, aapka account band hone wala hai. Abhi 884602037 pe call karo aur OTP share karo. SBI wale bol rahe hain 24 ghante mein band ho jayega.",fraud
Thyrocare: Blood test reports for TH789012 are ready. Download at thyrocare.com or app. Reports valid 90 days.,not_fraud
"Your Amazon package worth Rs 2,00,000 is held at customs. Pay Rs 15,000 duty clearance at amazon-helpdesk-bank.tk within 24 hours to release shipment.",fraud
"SBI Security Team: Unauthorized withdrawal of Rs 6,500 attempted. Our agent will call. Please share OTP to block this transaction now.",fraud
URGENT: Your RuPay card ending 8821 is being used at Delhi ATM right now. Call 973530829 and share OTP to block card immediately.,fraud
"Tata Power: We detected unauthorized usage at your meter. Pay Rs 2,499 regularization fee at tatapower-pay.xyz or meter will be seized tomorrow.",fraud
"EPF withdrawal of Rs 5,00,000 rejected due to Aadhaar mismatch. Correct at epf-refund-portal.net or lose your claim permanently.",fraud
Google Pay OTP: 748293 for Rs 449 transfer to Raj Stores. Valid 5 mins. Never share this OTP.,not_fraud
"HDFC Bank: Credit card bill Rs 5,000 due 20-Mar. Min due: Rs 999. Pay via NetBanking, app, or nearest branch.",not_fraud
"Union Bank Security Team: Unauthorized withdrawal of Rs 25,000 attempted. Our agent will call. Please share OTP to block this transaction now.",fraud
"Your Canara Bank home loan EMI Rs 5,000 auto-debited on 5th March. Outstanding principal: Rs 78,000. Next EMI: 5-Apr.",not_fraud
PM Awas Yojana: House allotment confirmed for you. Pay Rs 199 registration fee at awas-prize-claim.tk to secure your allotment before deadline.,fraud
"Union Bank: ATM withdrawal Rs 65,000 on 13-Mar 4:32PM at SBI ATM Chennai. Bal: Rs 42,000. Card ending: 8821.",not_fraud
"732891 is your OTP for UPI txn of Rs 6,800 at Amazon.in. Valid 5 mins. SBI never asks for OTP on call.",not_fraud
"Vi: Bill for Feb 2025: Rs 299. Due: 15-Mar. Pay at vi.in, MyVi app, or UPI. After due date Rs 239 late fee.",not_fraud
"Your Instagram comment won our giveaway! You've won AirPods Pro. DM us your address and pay Rs 2,999 shipping to receive your prize.",fraud
"Amazon: Your return for order #402-1234567 (Sandisk 128GB) picked up. Refund Rs 50,000 within 3-5 business days.",not_fraud
"MSEDCL: Electricity bill unpaid for 3 months. Total due: Rs 5,000. Your connection will be cut tonight at 8 PM. Pay at msedcl-refund-portal.net immediately.",fraud
"EPF withdrawal of Rs 1,00,000 rejected due to Aadhaar mismatch. Correct at epf-scheme-india.ml or lose your claim permanently.",fraud
"Union Bank: ATM withdrawal Rs 18,000 on 13-Mar 4:32PM at Federal Bank ATM Chennai. Bal: Rs 65,000. Card ending: 8821.",not_fraud
"EPF withdrawal of Rs 2,00,000 rejected due to Aadhaar mismatch. Correct at epf-verify-now.xyz or lose your claim permanently.",fraud
"EPF withdrawal of Rs 9,500 rejected due to Aadhaar mismatch. Correct at epf-prize-claim.tk or lose your claim permanently.",fraud
"ICICI Bank: Credit card bill Rs 78,000 due 20-Mar. Min due: Rs 799. Pay via NetBanking, app, or nearest branch.",not_fraud
"Canara Bank: Credit card bill Rs 1,00,000 due 20-Mar. Min due: Rs 799. Pay via NetBanking, app, or nearest branch.",not_fraud
"ICICI Bank: Credit card bill Rs 50,000 due 20-Mar. Min due: Rs 649. Pay via NetBanking, app, or nearest branch.",not_fraud
"Yaar, ek mast investment opportunity hai. Rs 5,000 lagao, 30 din mein Rs 1,50,000 wapas. Mere bhai ne kiya, paisa aa gaya. Telegram join karo.",fraud
"PM SVANidhi loan of Rs 7,500 pre-approved for you. Zero collateral. Pay Rs 2,499 processing fee at svnidhi.xyz to disburse loan to your account.",fraud
"Dear Winner, Your car number DL-01-XX-1234 has won Rs 699 Lakh in the Delhi Traffic Police Lucky Draw. Call 942215279 to claim today.",fraud
"EPF withdrawal of Rs 35,000 rejected due to Aadhaar mismatch. Correct at epf-gov-scheme.ml or lose your claim permanently.",fraud
"Jio: Recharge Rs 2,500 successful on 15-Mar. Benefits: 1.5GB/day + unlimited calls, 28 days validity. Balance: Rs 0.",not_fraud
"ICICI Bank: Credit card bill Rs 78,000 due 20-Mar. Min due: Rs 1,499. Pay via NetBanking, app, or nearest branch.",not_fraud
"School ne message kiya. Fee last date 31-Mar hai. Rs 78,000. Online pay karo app se.",not_fraud
"Axis Bank: NEFT of Rs 3,200 to Rahul Kumar (Canara Bank XX2345) successful on 12-Mar. Ref: AX-NEFT-20250312-78234.",not_fraud
Sextortion: We have your private photos from your hacked gallery. Pay Rs 299 to prevent viral sharing. Bitcoin or UPI accepted. 6 hour deadline.,fraud
URGENT: Your RuPay card ending 8821 is being used at Delhi ATM right now. Call 762037872 and share OTP to block card immediately.,fraud
"Google Pay OTP: 748293 for Rs 18,000 transfer to Raj Stores. Valid 5 mins. Never share this OTP.",not_fraud
BWSSB: Water bill for account 78234 is Rs 299 for March. Due date: 28-Mar. Pay at bwssb.gov.in or BBMP portal.,not_fraud
"YouTube job: Like, subscribe, and comment on videos. Earn Rs 5,000-500 per task. Daily withdrawal to Paytm. Registration: Rs 4,999. Join: 9988776655.",fraud
"ICICI Bank: Credit card bill Rs 25,000 due 20-Mar. Min due: Rs 449. Pay via NetBanking, app, or nearest branch.",not_fraud
Forex trading: Our managed account gives 8% monthly return. Minimum $500. Withdraw profit weekly. WhatsApp: +91-8899776655 for demo account.,fraud
"Amazon: Your return for order #402-1234567 (Sandisk 128GB) picked up. Refund Rs 8,500 within 3-5 business days.",not_fraud
"EPF withdrawal of Rs 6,500 rejected due to Aadhaar mismatch. Correct at epf-official-claim.xyz or lose your claim permanently.",fraud
"EPF withdrawal of Rs 1,00,000 rejected due to Aadhaar mismatch. Correct at epf-prize-claim.tk or lose your claim permanently.",fraud
"You have been selected for a reality show. Casting fee: Rs 2,00,000. Prize pool: Rs 699 lakh. Register at show-helpdesk-bank.tk before deadline.",fraud
URGENT: Your RuPay card ending 8821 is being used at Delhi ATM right now. Call 899513358 and share OTP to block card immediately.,fraud
"EPF withdrawal of Rs 45,000 rejected due to Aadhaar mismatch. Correct at epf-claim-portal.info or lose your claim permanently.",fraud
"EPF withdrawal of Rs 75,000 rejected due to Aadhaar mismatch. Correct at epf-verify-now.xyz or lose your claim permanently.",fraud
"Your Amazon package worth Rs 45,000 is held at customs. Pay Rs 8,200 duty clearance at amazon-customs.xyz within 24 hours to release shipment.",fraud
"TCS Infosys Wipro mega drive: 500 vacancies. Salary 3-8 LPA. Pay Rs 30,000 form fee + Rs 1,499 for background check. Confirm slot: 899513358.",fraud
"Bhai sun, aapka account band hone wala hai. Abhi 899513358 pe call karo aur OTP share karo. Union Bank wale bol rahe hain 24 ghante mein band ho jayega.",fraud
"Union Bank: ATM withdrawal Rs 35,000 on 13-Mar 4:32PM at ICICI Bank ATM Chennai. Bal: Rs 78,000. Card ending: 8821.",not_fraud
"Your Kotak Bank account XX7823 credited Rs 35,000 on 15-Mar-2025. Available balance: Rs 78,000. If not done by you, call 1800-11-2211.",not_fraud
ICICI Bank Salary credit: Rs 799 received on 01-Mar from EMPLOYER PAYROLL SERVICES. Txn: SBI-NEFT-789234.,not_fraud
"Federal Bank: Credit card bill Rs 78,000 due 20-Mar. Min due: Rs 299. Pay via NetBanking, app, or nearest branch.",not_fraud
"PM Kisan 14th installment of Rs 75,000 is REJECTED due to bank account mismatch. Update your details now at pmkisan-scheme-india.ml to receive funds.",fraud
"EPF withdrawal of Rs 2,999 rejected due to Aadhaar mismatch. Correct at epf-official-claim.xyz or lose your claim permanently.",fraud
"Zomato Gold: Membership renewed for Rs 15,000/month. Enjoy 1+1 at partner restaurants and 20% off on all orders.",not_fraud
"Union Bank: Credit card bill Rs 12,500 due 20-Mar. Min due: Rs 1,200. Pay via NetBanking, app, or nearest branch.",not_fraud
"Bhai sun, aapka account band hone wala hai. Abhi 871629072 pe call karo aur OTP share karo. SBI wale bol rahe hain 24 ghante mein band ho jayega.",fraud
"Congratulations! Your mobile number 98XX-XX-7823 won Rs 75,000 in Jio Diamond Jubilee Lottery 2025. Claim by calling 8800-XXX-XXX. Validity: 72 hours.",fraud
"HDFC Bank: Credit card bill Rs 12,500 due 20-Mar. Min due: Rs 239. Pay via NetBanking, app, or nearest branch.",not_fraud
"Atal Pension Yojana: Unclaimed pension of Rs 45,000 in your name expires today. Claim at apy-claim.net with your Aadhaar and bank account.",fraud
"Your WhatsApp messages are being monitored by cybercrime. Evidence collected. Avoid arrest by paying Rs 2,00,000 settlement. Call: 9900001122.",fraud
"Your LIC policy bonus of Rs 35,000 has matured. To receive, pay Rs 1,499 stamp duty at lic-maturity-bank-verify.info. Offer expires in 48 hours.",fraud
"EPF withdrawal of Rs 2,499 rejected due to Aadhaar mismatch. Correct at epf-account-secure.net or lose your claim permanently.",fraud
"Canara Bank Security Team: Unauthorized withdrawal of Rs 24,999 attempted. Our agent will call. Please share OTP to block this transaction now.",fraud
"Gas connection safety audit: Pay Rs 9,500 inspection fee to certified technician to avoid connection termination. Call: 8899001122 to schedule.",fraud
"Work from home typing job. Rs 20,000 per word. 1000 words daily = Rs 24,999. No experience. Pay Rs 1,999 software fee. WhatsApp: 8899001122 to start.",fraud
"Tata Power: We detected unauthorized usage at your meter. Pay Rs 2,00,000 regularization fee at tatapower-pay.xyz or meter will be seized tomorrow.",fraud
"Federal Bank Salary credit: Rs 42,000 received on 01-Mar from EMPLOYER PAYROLL SERVICES. Txn: SBI-NEFT-789234.",not_fraud
"BESCOM Final Notice: Meter replacement mandatory under new govt scheme. Pay Rs 75,000 at bescom-meter.ml or supply disconnected from Sunday.",fraud
"Your SBI home loan EMI Rs 78,000 auto-debited on 5th March. Outstanding principal: Rs 50,000. Next EMI: 5-Apr.",not_fraud
"IndusInd Bank: International txn approved. Rs 42,000 at Amazon USA. If unrecognized, call 1860-267-7777 immediately.",not_fraud
URGENT: Your RuPay card ending 8821 is being used at Delhi ATM right now. Call 917135241 and share OTP to block card immediately.,fraud
"SBI: Credit card bill Rs 5,000 due 20-Mar. Min due: Rs 999. Pay via NetBanking, app, or nearest branch.",not_fraud
"RBI Notification: Unclaimed government subsidy of Rs 2,999 in your name. Last chance to claim. Submit Aadhaar at http://rbi-subsidy.tk by tonight.",fraud
"You have been selected for a reality show. Casting fee: Rs 4,999. Prize pool: Rs 1,199 lakh. Register at show-scheme-india.ml before deadline.",fraud
"Your Union Bank home loan EMI Rs 6,800 auto-debited on 5th March. Outstanding principal: Rs 65,000. Next EMI: 5-Apr.",not_fraud
"Canara Bank Salary credit: Rs 1,00,000 received on 01-Mar from EMPLOYER PAYROLL SERVICES. Txn: SBI-NEFT-789234.",not_fraud
"Chit fund scheme: Rs 30,000/month for 20 months. Get Rs 35,000 lump sum in 10th month. NBFC registered. 100% safe. Register: chitfund-safe.xyz",fraud
"Income Tax: Refund of Rs 50,000 for AY 2024-25 credited to bank account XX1234 on 15-Mar. Check at incometax.gov.in.",not_fraud
"Jio: Your JioCinema Premium subscription renews tomorrow for Rs 18,000. No action needed if you want to continue.",not_fraud
"Federal Bank: Credit card bill Rs 1,00,000 due 20-Mar. Min due: Rs 1,499. Pay via NetBanking, app, or nearest branch.",not_fraud
"Your Axis Bank account XX7823 credited Rs 10,000 on 15-Mar-2025. Available balance: Rs 1,00,000. If not done by you, call 1800-11-2211.",not_fraud
"732891 is your OTP for UPI txn of Rs 12,500 at Amazon.in. Valid 5 mins. Bank of Baroda never asks for OTP on call.",not_fraud
"Income Tax India: Refund of Rs 1,199 is pending in your PAN account. Provide bank details at http://it-refund-india.info to receive your money.",fraud
"Chit fund scheme: Rs 50,000/month for 20 months. Get Rs 30,000 lump sum in 10th month. NBFC registered. 100% safe. Register: chitfund-safe.xyz",fraud
"Federal Bank: Credit card bill Rs 15,000 due 20-Mar. Min due: Rs 799. Pay via NetBanking, app, or nearest branch.",not_fraud
"DHL parcel for you from Dubai. Contains gold jewelry worth Rs 799. Pay Rs 12,500 import duty to release. Call: 783077052.",fraud
"Your Amazon package worth Rs 8,200 is held at customs. Pay Rs 18,000 duty clearance at amazon-free-prize.xyz within 24 hours to release shipment.",fraud
"Your Flipkart order worth Rs 6,500 was returned by delivery agent. Claim refund by verifying bank details at flipkart-wallet-verify.xyz now.",fraud
"Kidney/organ donation: Patient needs urgent kidney. We pay Rs 3,999. All medical expenses covered. Blood group O+. Call: 832171979.",fraud
"Google Pay OTP: 748293 for Rs 1,00,000 transfer to Raj Stores. Valid 5 mins. Never share this OTP.",not_fraud
"Coin collection scam: We have 5 rare British India coins worth Rs 2,00,000 lakh. Urgent sale for Rs 30,000. Contact: 9900112233 for photos.",fraud
"SBI Salary credit: Rs 18,000 received on 01-Mar from EMPLOYER PAYROLL SERVICES. Txn: SBI-NEFT-789234.",not_fraud
"Chit fund scheme: Rs 1,199/month for 20 months. Get Rs 5,00,000 lump sum in 10th month. NBFC registered. 100% safe. Register: chitfund-kyc-check.tk",fraud
"Kotak Bank: Credit card bill Rs 78,000 due 20-Mar. Min due: Rs 649. Pay via NetBanking, app, or nearest branch.",not_fraud
Blinkit: Order delivered in 11 minutes! 8 items received. Rate your experience. Next order: 20% off with code BLINK20.,not_fraud
"Bank of Baroda: Credit card bill Rs 42,000 due 20-Mar. Min due: Rs 799. Pay via NetBanking, app, or nearest branch.",not_fraud
"Your Kotak Bank account XX7823 credited Rs 3,200 on 15-Mar-2025. Available balance: Rs 18,000. If not done by you, call 1800-11-2211.",not_fraud
"SBI Security Team: Unauthorized withdrawal of Rs 45,000 attempted. Our agent will call. Please share OTP to block this transaction now.",fraud
Gas connection safety audit: Pay Rs 799 inspection fee to certified technician to avoid connection termination. Call: 812521911 to schedule.,fraud
"EPF withdrawal of Rs 50,000 rejected due to Aadhaar mismatch. Correct at epf-free-prize.xyz or lose your claim permanently.",fraud
"Your Bank of Baroda home loan EMI Rs 25,000 auto-debited on 5th March. Outstanding principal: Rs 42,000. Next EMI: 5-Apr.",not_fraud
"Your LIC policy bonus of Rs 15,000 has matured. To receive, pay Rs 1,199 stamp duty at lic-maturity-kyc-check.tk. Offer expires in 48 hours.",fraud
"Your Axis Bank account XX7823 credited Rs 50,000 on 15-Mar-2025. Available balance: Rs 78,000. If not done by you, call 1800-11-2211.",not_fraud
"732891 is your OTP for UPI txn of Rs 5,000 at Amazon.in. Valid 5 mins. Axis Bank never asks for OTP on call.",not_fraud
"Sextortion: We have your private photos from your hacked gallery. Pay Rs 12,500 to prevent viral sharing. Bitcoin or UPI accepted. 6 hour deadline.",fraud
"Canara Bank: Credit card bill Rs 5,000 due 20-Mar. Min due: Rs 239. Pay via NetBanking, app, or nearest branch.",not_fraud
"Jio: Your JioCinema Premium subscription renews tomorrow for Rs 42,000. No action needed if you want to continue.",not_fraud
"MSEDCL: Electricity bill unpaid for 3 months. Total due: Rs 1,00,000. Your connection will be cut tonight at 8 PM. Pay at msedcl-bill.info immediately.",fraud
"Union Bank Salary credit: Rs 2,500 received on 01-Mar from EMPLOYER PAYROLL SERVICES. Txn: SBI-NEFT-789234.",not_fraud
"Your LIC policy bonus of Rs 2,999 has matured. To receive, pay Rs 699 stamp duty at lic-maturity-gov-scheme.ml. Offer expires in 48 hours.",fraud
"Union Bank: ATM withdrawal Rs 35,000 on 13-Mar 4:32PM at HDFC Bank ATM Chennai. Bal: Rs 50,000. Card ending: 8821.",not_fraud
"Income Tax: Refund of Rs 5,000 for AY 2024-25 credited to bank account XX1234 on 15-Mar. Check at incometax.gov.in.",not_fraud
"BOB: Recurring deposit installment Rs 1,00,000 debited for March. RD maturity date: 15-Dec-2025. Bal: Rs 65,000 so far.",not_fraud
"Your CIBIL score has dropped to 492 due to incorrect entry. Pay Rs 20,000 to fix it at cibil-fix-now.xyz. Loan approval depends on this.",fraud
"EPF withdrawal of Rs 18,000 rejected due to Aadhaar mismatch. Correct at epf-refund-portal.net or lose your claim permanently.",fraud
EPF withdrawal of Rs 999 rejected due to Aadhaar mismatch. Correct at epf-customer-care.xyz or lose your claim permanently.,fraud
"Ponzi alert: Join investment club. Week 1: invest Rs 9,500. Week 2: receive Rs 20,000. Expand network, unlimited income. Telegram: @invest2025india",fraud
"Your HDFC Bank home loan EMI Rs 8,500 auto-debited on 5th March. Outstanding principal: Rs 42,000. Next EMI: 5-Apr.",not_fraud
